Subject;Catalog;Descr;Section;Course ID;Exam Date;Start Time;End Time;Facil ID;Exam Type;Tot Enrl;Acad Org;Term
PSYC; 303;INTRODUCTION TO PSYCHOPATHOLOG;02;000148;8.12.2022;19:00:00;22:00:00;SOSB21;MID;44;CSSH;2221
PSYC; 305;PERSONALITY THEORIES;02;000146;22.01.2023;08:30:00;11:30:00;SCIZ24;FIN;42;CSSH;2221
PSYC; 306;WORK AND ORGANIZATIONAL PSYC;01;000147;6.01.2023;15:00:00;18:00:00;SOSB10;MID;44;CSSH;2221
PSYC; 306;WORK AND ORGANIZATIONAL PSYC;01;000147;25.11.2022;15:00:00;18:00:00;SOSB10;MID;44;CSSH;2221
PSYC; 335;CONSUMER BEHAVIOR;01;000824;24.01.2023;08:30:00;11:30:00;ENGZ50;FIN;20;CASE;2221
PSYC; 335;CONSUMER BEHAVIOR;01;000824;5.12.2022;19:00:00;22:00:00;ENGZ50;MID;20;CASE;2221
PSYC; 335;CONSUMER BEHAVIOR;01;000824;24.01.2023;08:30:00;11:30:00;ENGZ50;FIN;20;CASE;2221
PSYC; 335;CONSUMER BEHAVIOR;02;000824;24.01.2023;08:30:00;11:30:00;ENGZ50;FIN;22;CASE;2221
PSYC; 335;CONSUMER BEHAVIOR;02;000824;5.12.2022;19:00:00;22:00:00;ENGZ50;MID;22;CASE;2221
PSYC; 335;CONSUMER BEHAVIOR;03;000824;5.12.2022;19:00:00;22:00:00;ENGZ50;MID;22;CASE;2221
PSYC; 335;CONSUMER BEHAVIOR;03;000824;24.01.2023;08:30:00;11:30:00;ENGZ50;FIN;22;CASE;2221
PSYC; 342;ORGANIZATIONAL BEHAVIOR;01;001765;25.01.2023;11:45:00;14:45:00;SNAA22;FIN;40;CSSH;2221
PSYC; 342;ORGANIZATIONAL BEHAVIOR;01;001765;25.01.2023;11:45:00;14:45:00;SNAA22;FIN;40;CSSH;2221
PSYC; 342;ORGANIZATIONAL BEHAVIOR;01;001765;25.01.2023;11:45:00;14:45:00;SNAA22;FIN;40;CSSH;2221
PSYC; 350;ST PSYC;01;002631;10.12.2022;08:30:00;11:30:00;SNAB172;MID;40;CSSH;2221
PSYC; 350;ST PSYC;01;002631;11.11.2022;11:45:00;14:45:00;SNAA43;MID;40;CSSH;2221
PSYC; 350;ST PSYC;01;002631;21.01.2023;11:45:00;14:45:00;SCIZ24;FIN;40;CSSH;2221
PSYC; 353;ST PSYC;01;002634;9.12.2022;19:00:00;22:00:00;SNAA52;MID;38;CSSH;2221
PSYC; 353;ST PSYC;01;002634;19.01.2023;15:00:00;18:00:00;ENGZ50;FIN;38;CSSH;2221
PSYC; 353;ST PSYC;02;002634;19.01.2023;15:00:00;18:00:00;ENGZ50;FIN;39;CSSH;2221
PSYC; 353;ST PSYC;02;002634;9.12.2022;19:00:00;22:00:00;SNAA51;MID;39;CSSH;2221
PSYC; 359;ST PSYC;01;002640;3.12.2022;08:30:00;11:30:00;SNAB172;MID;49;CSSH;2221
PSYC; 359;ST PSYC;01;002640;6.01.2023;19:00:00;22:00:00;SNAB172;MID;49;CSSH;2221
PSYC; 372;CLINICAL PSYCHOLOGY;01;000744;17.01.2023;18:15:00;21:15:00;STD201;FIN;48;CSSH;2221
PSYC; 416;COMPARATIVE POLITICAL BEHAVIOR;01;004265;20.01.2023;11:45:00;14:45:00;SNAB152;FIN;14;CSSH;2221
PSYC; 416;COMPARATIVE POLITICAL BEHAVIOR;01;004265;20.01.2023;11:45:00;14:45:00;SNAB152;FIN;14;CSSH;2221
PSYC; 432;CULTURE AND BEHAVIOR;01;000151;30.11.2022;19:00:00;22:00:00;SNA103;MID;19;CSSH;2221
PSYC; 432;CULTURE AND BEHAVIOR;01;000151;17.01.2023;15:00:00;18:00:00;SNA122;FIN;19;CSSH;2221
PSYC; 453;ST PSYC;01;002643;18.01.2023;08:30:00;11:30:00;SNAB119;FIN;36;CSSH;2221
PSYC; 453;ST PSYC;01;002643;1.12.2022;19:00:00;22:00:00;SCIZ24;MID;36;CSSH;2221
PSYC; 501;RESEARCH METHODS I;01;003235;19.01.2023;11:45:00;14:45:00;SNA103;FIN;20;GSSSH;2221
PSYC; 505;CULTURE AND SELF;01;000860;17.01.2023;15:00:00;18:00:00;SNA122;FIN;3;GSSSH;2221
PSYC; 505;CULTURE AND SELF;01;000860;30.11.2022;19:00:00;22:00:00;SNA103;MID;3;GSSSH;2221
PSYC; 514;CASE CONFERENCE IN CLINICAL PS;01;004474;16.01.2023;11:45:00;14:45:00;CASEZ27;FIN;19;GSSSH;2221
PSYC; 535;CLINICAL PSYCHOLOGY;01;004213;20.01.2023;08:30:00;11:30:00;SNA103;FIN;11;GSSSH;2221
PSYC; 536;ADVANCED ADULT PSYCHOPATHOLOGY;01;004214;18.01.2023;18:15:00;21:15:00;SCIZ32;FIN;12;GSSSH;2221
PSYC; 537;APPROACHES TO PSYCHOTHERAPY;01;004215;17.01.2023;11:45:00;14:45:00;CASEZ26;FIN;10;GSSSH;2221
PSYC; 553;ST  PSYC;01;002123;25.01.2023;08:30:00;11:30:00;SNA122;FIN;8;GSSSH;2221
PSYC; 559;ST IN PSYC;01;003359;20.01.2023;11:45:00;14:45:00;ENGB06;FIN;1;GSSSH;2221
PSYC; 591;CLINICAL INTERNSHIP;01;004219;19.01.2023;11:45:00;14:45:00;ENGB06;FIN;9;GSSSH;2221
PSYC; 592;SUPERVISION;01;004220;19.01.2023;08:30:00;11:30:00;ENGB06;FIN;7;GSSSH;2221
PSYC; 592;SUPERVISION;02;004220;19.01.2023;08:30:00;11:30:00;ENGB06;FIN;1;GSSSH;2221
QMBU; 301;QUANT. METHODS IN BUS.;01;001930;6.12.2022;19:00:00;22:00:00;SNAA22;MID;65;CASE;2221
QMBU; 301;QUANT. METHODS IN BUS.;01;001930;24.01.2023;15:00:00;18:00:00;ENGZ50;FIN;65;CASE;2221
QMBU; 301;QUANT. METHODS IN BUS.;02;001930;24.01.2023;15:00:00;18:00:00;ENGZ50;FIN;61;CASE;2221
QMBU; 301;QUANT. METHODS IN BUS.;02;001930;6.12.2022;19:00:00;22:00:00;SNAA21;MID;61;CASE;2221
QMBU; 310;INTRO TO MGMT SCIENCE;01;000402;23.01.2023;11:45:00;18:00:00;ENG128;FIN;20;CASE;2221
RPSP; 601;MOLECULAR REPRODUCTIVE ENDOCRI;01;003780;18.01.2023;15:00:00;18:00:00;SNA122;FIN;2;GSHS;2221
SCIE; 102;INTRO. TO ECOLOGY;01;003513;20.01.2023;08:30:00;11:30:00;SNAA21;FIN;69;CS;2221
SCIE; 103;LIFE SCIENCES;01;001540;19.01.2023;08:30:00;11:30:00;SNAB172;FIN;127;CS;2221
SCIE; 103;LIFE SCIENCES;01;001540;26.11.2022;18:15:00;21:15:00;ENGZ50;MID;127;CS;2221
SCIE; 103;LIFE SCIENCES;01;001540;26.11.2022;18:15:00;21:15:00;SOSB08;MID;127;CS;2221
SCIE; 103;LIFE SCIENCES;01;001540;26.11.2022;18:15:00;21:15:00;SOSB10;MID;127;CS;2221
SCIE; 103;LIFE SCIENCES;01;001540;23.12.2022;19:00:00;22:00:00;ENGZ50;MID;127;CS;2221
SCIE; 103;LIFE SCIENCES;01;001540;19.01.2023;08:30:00;11:30:00;SNAA22;FIN;127;CS;2221
SCIE; 103;LIFE SCIENCES;01;001540;23.12.2022;19:00:00;22:00:00;SOSB10;MID;127;CS;2221
SCIE; 103;LIFE SCIENCES;01;001540;23.12.2022;19:00:00;22:00:00;SOSB21;MID;127;CS;2221
SCIE; 103;LIFE SCIENCES;02;001540;11.11.2022;19:00:00;22:00:00;SOSB10;MID;129;CS;2221
SCIE; 103;LIFE SCIENCES;02;001540;11.11.2022;19:00:00;22:00:00;SOSB08;MID;129;CS;2221
SCIE; 103;LIFE SCIENCES;02;001540;19.01.2023;08:30:00;11:30:00;ENGZ50;FIN;129;CS;2221
SCIE; 103;LIFE SCIENCES;02;001540;19.12.2022;19:00:00;22:00:00;ENGZ50;MID;129;CS;2221
SCIE; 103;LIFE SCIENCES;02;001540;11.11.2022;19:00:00;22:00:00;SOSB11;MID;129;CS;2221
SCIE; 106;THE FASC. NATURE OF LIGHT;01;002746;27.11.2022;18:15:00;21:15:00;SCIZ24;MID;37;CS;2221
SCIE; 106;THE FASC. NATURE OF LIGHT;01;002746;20.01.2023;11:45:00;14:45:00;SNAB119;FIN;37;CS;2221
SCIE; 106;THE FASC. NATURE OF LIGHT;01;002746;27.12.2022;19:00:00;22:00:00;SCIZ24;MID;37;CS;2221
SCIE; 114;SUSTAINABLE ENERGY;01;004506;19.01.2023;08:30:00;11:30:00;SNAA52;FIN;51;CS;2221
SOCI; 100;INTRO TO SOCI.;01;001445;25.01.2023;11:45:00;14:45:00;SOSB07;FIN;40;CSSH;2221
SOCI; 100;INTRO TO SOCI.;01;001445;3.11.2022;19:00:00;22:00:00;SNAA22;MID;40;CSSH;2221
SOCI; 100;INTRO TO SOCI.;01;001445;3.11.2022;19:00:00;22:00:00;SNAA51;MID;40;CSSH;2221
SOCI; 100;INTRO TO SOCI.;01;001445;10.12.2022;18:15:00;21:15:00;SOSB10;MID;40;CSSH;2221
SOCI; 100;INTRO TO SOCI.;01;001445;10.12.2022;18:15:00;21:15:00;SOSB11;MID;40;CSSH;2221
SOCI; 100;INTRO TO SOCI.;02;001445;3.11.2022;19:00:00;22:00:00;SNAA51;MID;45;CSSH;2221
SOCI; 100;INTRO TO SOCI.;02;001445;3.11.2022;19:00:00;22:00:00;SNAA22;MID;45;CSSH;2221
SOCI; 100;INTRO TO SOCI.;02;001445;25.01.2023;11:45:00;14:45:00;SOSB08;FIN;45;CSSH;2221
SOCI; 100;INTRO TO SOCI.;02;001445;10.12.2022;18:15:00;21:15:00;SOSB10;MID;45;CSSH;2221
SOCI; 100;INTRO TO SOCI.;02;001445;10.12.2022;18:15:00;21:15:00;SOSB11;MID;45;CSSH;2221
SOCI; 201;SCIE. METH. BEH. & SOCI.;01;002012;12.11.2022;15:00:00;18:00:00;SNAB119;MID;33;CSSH;2221
SOCI; 201;SCIE. METH. BEH. & SOCI.;01;002012;19.01.2023;15:00:00;18:00:00;SNAB119;FIN;33;CSSH;2221
SOCI; 201;SCIE. METH. BEH. & SOCI.;01;002012;14.12.2022;19:00:00;22:00:00;SNAB119;MID;33;CSSH;2221
SOCI; 207;SOCIOLOGY OF EMOTIONS;01;003275;23.11.2022;19:00:00;22:00:00;SNAB119;MID;35;CSSH;2221
SOCI; 210;LAB.HIS.OF LA.OTT.EMP&EA.RE.TR;01;003324;20.01.2023;18:15:00;21:15:00;CASEZ24;FIN;9;CSSH;2221
SOCI; 210;LAB.HIS.OF LA.OTT.EMP&EA.RE.TR;01;003324;20.01.2023;18:15:00;21:15:00;CASEZ24;FIN;9;CSSH;2221
SOCI; 302;SOCI. OF ORGANIZATIONS;01;000384;23.01.2023;11:45:00;14:45:00;ENGZ15;FIN;26;CSSH;2221
SOCI; 302;SOCI. OF ORGANIZATIONS;01;000384;20.12.2022;19:00:00;22:00:00;SCI103;MID;26;CSSH;2221
SOCI; 302;SOCI. OF ORGANIZATIONS;01;000384;24.11.2022;19:00:00;22:00:00;SCI103;MID;26;CSSH;2221
SOCI; 312;CONTEMP. SOCI. THEORY;01;000829;17.01.2023;15:00:00;18:00:00;SNAB119;FIN;36;CSSH;2221
SOCI; 314;INT.TO GLOBAL POLITICAL ECON.;01;003325;30.11.2022;19:00:00;22:00:00;SOSB10;MID;5;CSSH;2221
SOCI; 314;INT.TO GLOBAL POLITICAL ECON.;01;003325;30.11.2022;19:00:00;22:00:00;SOSB11;MID;5;CSSH;2221
SOCI; 314;INT.TO GLOBAL POLITICAL ECON.;01;003325;17.01.2023;11:45:00;14:45:00;SNAA21;FIN;5;CSSH;2221
SOCI; 314;INT.TO GLOBAL POLITICAL ECON.;01;003325;17.01.2023;11:45:00;14:45:00;SNAA51;FIN;5;CSSH;2221
SOCI; 321;SOCIAL MOVEMENTS;01;002074;16.01.2023;11:45:00;14:45:00;ENGB29;FIN;38;CSSH;2221
SOCI; 402;MEDIA, CULTURE AND SOCIETY;01;002064;24.01.2023;11:45:00;14:45:00;SNAA21;FIN;32;CSSH;2221
SOCI; 402;MEDIA, CULTURE AND SOCIETY;01;002064;24.01.2023;11:45:00;14:45:00;SNAA21;FIN;32;CSSH;2221
SOCI; 402;MEDIA, CULTURE AND SOCIETY;02;002064;24.01.2023;11:45:00;14:45:00;SNAA51;FIN;26;CSSH;2221
SOCI; 402;MEDIA, CULTURE AND SOCIETY;02;002064;24.01.2023;11:45:00;14:45:00;SNAA21;FIN;26;CSSH;2221
SOCI; 402;MEDIA, CULTURE AND SOCIETY;02;002064;24.01.2023;11:45:00;14:45:00;SNAA21;FIN;26;CSSH;2221
SOCI; 410;HISTORY OF IDEOLOGIES;01;001152;18.01.2023;15:00:00;18:00:00;CASEZ48;FIN;6;CSSH;2221
SOCI; 410;HISTORY OF IDEOLOGIES;01;001152;18.01.2023;15:00:00;18:00:00;CASEZ48;FIN;6;CSSH;2221
SOCI; 410;HISTORY OF IDEOLOGIES;01;001152;18.01.2023;15:00:00;18:00:00;CASEZ48;FIN;6;CSSH;2221
SOCI; 452;ST IN SOCIOLOGY;01;003954;17.01.2023;11:45:00;14:45:00;CASEZ27;FIN;3;CSSH;2221
SOCI; 452;ST IN SOCIOLOGY;01;003954;17.01.2023;11:45:00;14:45:00;CASEZ27;FIN;3;CSSH;2221
SOCI; 453;ST SOCI;01;003993;14.12.2022;19:00:00;22:00:00;SNA104;MID;8;CSSH;2221
SOCI; 453;ST SOCI;01;003993;8.11.2022;19:00:00;22:00:00;SNA104;MID;8;CSSH;2221
SOCI; 453;ST SOCI;01;003993;16.01.2023;11:45:00;14:45:00;SNA122;FIN;8;CSSH;2221
SOCI; 552;ST: SOCI;01;003639;17.01.2023;11:45:00;14:45:00;CASEZ27;FIN;12;GSSSH;2221
SOCI; 552;ST: SOCI;01;003639;17.01.2023;11:45:00;14:45:00;CASEZ27;FIN;12;GSSSH;2221
SOSC; 105;MIGRAT & GLOBALIZATION;01;001657;23.01.2023;18:15:00;21:15:00;SOSB07;FIN;50;CSSH;2221
SOSC; 105;MIGRAT & GLOBALIZATION;02;001657;15.01.2023;11:45:00;14:45:00;SOSB08;FIN;50;CSSH;2221
SOSC; 110;STATE AND SOCIETY;01;002669;23.01.2023;18:15:00;21:15:00;SNAB172;FIN;50;CSSH;2221
SOSC; 118;ENCOUNTERS WITH GLOBALIZATION;01;003730;22.01.2023;18:15:00;21:15:00;SOSB10;FIN;53;CSSH;2221
SOSC; 130;FOOD, POLITICS & SOCIETY;01;004498;19.01.2023;11:45:00;14:45:00;SNAB172;FIN;52;CSSH;2221
SPAN; 201;SPANISH I : BEGINNERS;03;002104;16.01.2023;11:45:00;14:45:00;SNAB172;FIN;25;CSSH;2221
SPAN; 201;SPANISH I : BEGINNERS;04;002104;16.01.2023;11:45:00;14:45:00;SNAB172;FIN;26;CSSH;2221
SPAN; 202;SPANISH II: BEGINNERS;01;002105;23.01.2023;18:15:00;21:15:00;SCIZ24;FIN;23;CSSH;2221
SPAN; 202;SPANISH II: BEGINNERS;02;002105;23.01.2023;18:15:00;21:15:00;SCIZ24;FIN;20;CSSH;2221
TURK; 300;INTRO OTTOMAN TURKISH;01;001432;16.01.2023;15:00:00;18:00:00;SNA104;FIN;14;CSSH;2221
TURK; 300;INTRO OTTOMAN TURKISH;01;001432;16.01.2023;15:00:00;18:00:00;SNA104;FIN;14;CSSH;2221
UNIV; 199;INTRO TO PROG WITH PYTHON;01;004140;16.01.2023;08:30:00;11:30:00;SNAB149;FIN;38;CE;2221
UNIV; 199;INTRO TO PROG WITH PYTHON;01;004140;4.12.2022;15:00:00;18:00:00;SNAB242;MID;38;CE;2221
UNIV; 199;INTRO TO PROG WITH PYTHON;02;004140;4.12.2022;15:00:00;18:00:00;SNAB220;MID;35;CE;2221
UNIV; 199;INTRO TO PROG WITH PYTHON;02;004140;16.01.2023;08:30:00;11:30:00;SNAB149;FIN;35;CE;2221
UNIV; 199;INTRO TO PROG WITH PYTHON;03;004140;16.01.2023;08:30:00;11:30:00;SNAB220;FIN;35;CE;2221
UNIV; 199;INTRO TO PROG WITH PYTHON;03;004140;4.12.2022;15:00:00;18:00:00;SNAB149;MID;35;CE;2221
UNIV; 199;INTRO TO PROG WITH PYTHON;04;004140;16.01.2023;08:30:00;11:30:00;SNAB242;FIN;36;CE;2221
UNIV; 199;INTRO TO PROG WITH PYTHON;04;004140;4.12.2022;15:00:00;18:00:00;SNAB220;MID;36;CE;2221
UNIV; 199;INTRO TO PROG WITH PYTHON;05;004140;16.01.2023;08:30:00;11:30:00;SNAB242;FIN;40;CE;2221
UNIV; 199;INTRO TO PROG WITH PYTHON;05;004140;4.12.2022;15:00:00;18:00:00;SNAB242;MID;40;CE;2221
UNIV; 199;INTRO TO PROG WITH PYTHON;05;004140;16.01.2023;08:30:00;11:30:00;SNAB149;FIN;40;CE;2221
UNIV; 199;INTRO TO PROG WITH PYTHON;06;004140;4.12.2022;15:00:00;18:00:00;SNAB149;MID;37;CE;2221
UNIV; 199;INTRO TO PROG WITH PYTHON;06;004140;16.01.2023;11:45:00;14:45:00;SNAB149;FIN;37;CE;2221
UNIV; 199;INTRO TO PROG WITH PYTHON;07;004140;16.01.2023;11:45:00;14:45:00;SNAB149;FIN;37;CE;2221
UNIV; 199;INTRO TO PROG WITH PYTHON;07;004140;4.12.2022;15:00:00;18:00:00;SNAB149;MID;37;CE;2221
UNIV; 199;INTRO TO PROG WITH PYTHON;08;004140;4.12.2022;15:00:00;18:00:00;SNAB242;MID;35;CE;2221
UNIV; 199;INTRO TO PROG WITH PYTHON;08;004140;16.01.2023;11:45:00;14:45:00;SNAB220;FIN;35;CE;2221
UNIV; 199;INTRO TO PROG WITH PYTHON;09;004140;4.12.2022;15:00:00;18:00:00;SNAB149;MID;35;CE;2221
UNIV; 199;INTRO TO PROG WITH PYTHON;09;004140;16.01.2023;11:45:00;14:45:00;SNAB242;FIN;35;CE;2221
