Component;Subject;Catalog;Section;Course ID;Descr;Tot Enrl;Career;Acad Org;Mon;Tues;Wed;Thurs;Fri;Sat;Sun;Facil ID;Type;Capacity;Mtg Start;Mtg End;Start Date;End Date;Term;Class Nbr;Mode
LEC;ALIS; 100;41;000434;ACADEMIC AND LIFE SKILLS;24;UGRD;DOS;Y;N;N;N;N;N;N;STDB335;SMNR;60;16:00:00;17:15:00;27.02.2023;2.06.2023;2222;3622;P
LEC;ALIS; 100;42;000434;ACADEMIC AND LIFE SKILLS;24;UGRD;DOS;N;Y;N;N;N;N;N;CASE134;LCTR;27;16:00:00;17:15:00;27.02.2023;2.06.2023;2222;3623;P
LEC;ALIS; 100;43;000434;ACADEMIC AND LIFE SKILLS;24;UGRD;DOS;N;N;N;Y;N;N;N;SOSB35;LCTR;28;11:30:00;12:45:00;27.02.2023;2.06.2023;2222;3624;P
LEC;ARBC; 201;01;000589;ARABIC I : BEGINNERS;26;UGRD;CSSH;Y;N;Y;N;N;N;N;CASE134;LCTR;27;13:00:00;14:15:00;27.02.2023;2.06.2023;2222;2325;P
LEC;ARBC; 202;01;000591;ARABIC II: BEGINNERS;13;UGRD;CSSH;Y;N;Y;N;N;N;N;CASEZ26;LCTR;36;10:00:00;11:15:00;27.02.2023;2.06.2023;2222;2326;P
LEC;ARBC; 301;01;000593;ARABIC III : INTERMEDIATE;7;UGRD;CSSH;Y;N;Y;N;N;N;N;CASE216;LCTR;39;11:30:00;12:45:00;27.02.2023;2.06.2023;2222;2327;P
LEC;ARHA; 122;01;001446;INTRO TO ARCHAEOLOGY;36;UGRD;CSSH;Y;N;Y;N;N;N;N;ENGB18;LCTR;36;14:30:00;15:45:00;27.02.2023;2.06.2023;2222;2088;P
LEC;ARHA; 221;01;000615;ART MEDITRN&EURPN CIVIL;22;UGRD;CSSH;Y;N;Y;N;N;N;N;SNA157;LCTR;49;13:00:00;14:15:00;27.02.2023;2.06.2023;2222;2089;P
LEC;ARHA; 315;01;000602;ARCHA&HIST ANCNT MID EAST;12;UGRD;CSSH;N;Y;N;Y;N;N;N;ENGB18;LCTR;36;10:00:00;11:15:00;27.02.2023;2.06.2023;2222;2176;P
LEC;ARHA; 321;01;003900;ANCNT GRE:CITY-STATE WRLD EMPR;14;UGRD;CSSH;N;Y;N;Y;N;N;N;ENGB21;LCTR;29;13:00:00;14:15:00;27.02.2023;2.06.2023;2222;2092;P
LEC;ARHA; 323;01;000830;CONTEMPORARY ART I;4;UGRD;CSSH;N;N;N;N;Y;N;N;SOSZ14;MAVL;30;14:30:00;17:15:00;27.02.2023;2.06.2023;2222;1706;P
LEC;ARHA; 325;01;001149;HISTORY OF ASIAN ART;21;UGRD;CSSH;N;Y;N;Y;N;N;N;CASEB13;LCTR;34;14:30:00;15:45:00;27.02.2023;2.06.2023;2222;2093;P
LEC;ARHA; 352;01;003335;ST IN ARHA;9;UGRD;CSSH;N;N;Y;N;N;N;N;;;0;14:30:00;17:15:00;27.02.2023;2.06.2023;2222;2414;O
LEC;ARHA; 410;01;000600;ARCHA METHOD&THEORY;14;UGRD;CSSH;Y;N;Y;N;N;N;N;ENGB21;LCTR;29;08:30:00;09:45:00;27.02.2023;2.06.2023;2222;2094;P
LEC;ARHA; 433;01;004478;ISTANBUL 1453 - 1922;4;UGRD;CSSH;N;N;N;Y;N;N;N;;;0;14:30:00;17:15:00;27.02.2023;2.06.2023;2222;2177;P
LEC;ARHA; 437;01;000012;EUROPE & OTTOMAN EMPIRE;8;UGRD;CSSH;N;N;N;Y;N;N;N;SOSZ21;LCTR;39;11:30:00;14:15:00;27.02.2023;2.06.2023;2222;2096;P
LEC;ARHA; 441;01;004554;ANATOLIAN PREHISTORY;15;UGRD;CSSH;Y;N;Y;N;N;N;N;CASEB38;LCTR;34;10:00:00;11:15:00;27.02.2023;2.06.2023;2222;2493;P
LEC;ARHA; 454;01;002176;ST ARHA;10;UGRD;CSSH;Y;N;Y;N;N;N;N;ENGB11;LCTR;34;13:00:00;14:15:00;27.02.2023;2.06.2023;2222;2178;P
LEC;ARHA; 458;01;002180;ST ARHA;8;UGRD;CSSH;N;Y;N;Y;N;N;N;SOS103;LCTR;40;16:00:00;17:15:00;27.02.2023;2.06.2023;2222;2086;P
LEC;ARHA; 491;01;003572;HONORS  THESIS PROJECT;1;UGRD;CSSH;N;N;N;N;N;N;N;;;0;;;27.02.2023;2.06.2023;2222;3611;P
LEC;ARHA; 502;01;000015;ANATOLIAN CIVILIZATS III;4;MAST;GSSSH;N;N;Y;N;N;N;N;;;0;08:30:00;11:15:00;27.02.2023;2.06.2023;2222;2332;P
LEC;ARHA; 503;01;000551;ANATOLIAN CIVILIZATS IV;4;MAST;GSSSH;N;Y;N;N;N;N;N;CASEB12;LCTR;23;11:30:00;14:15:00;27.02.2023;2.06.2023;2222;2100;P
LEC;ARHA; 504;01;000016;MUSE STUD&CUL HRT MGMT I;6;MAST;GSSSH;N;N;Y;N;N;N;N;CASEB41;LCTR;34;14:30:00;17:15:00;27.02.2023;2.06.2023;2222;2101;P
LEC;ARHA; 532;01;004488;ISTANBUL 1453 - 1922;6;MAST;GSSSH;N;N;N;Y;N;N;N;;;0;14:30:00;17:15:00;27.02.2023;2.06.2023;2222;2402;P
LEC;ARHA; 537;01;000023;EUROPE & OTTOMAN EMPIRE;5;MAST;GSSSH;N;N;N;Y;N;N;N;SOSZ21;LCTR;39;11:30:00;14:15:00;27.02.2023;2.06.2023;2222;2103;P
LEC;ARHA; 541;01;004555;ANATOLIAN PREHISTORY;3;MAST;CSSH;Y;N;Y;N;N;N;N;CASEB38;LCTR;34;10:00:00;11:15:00;27.02.2023;2.06.2023;2222;2492;P
LEC;ARHA; 550;01;002182;ST ARHA;4;MAST;GSSSH;N;N;N;N;Y;N;N;ENGB06;LCTR;18;14:30:00;17:15:00;27.02.2023;2.06.2023;2222;1874;P
LEC;ARHA; 554;01;002186;ST ARHA;0;MAST;GSSSH;Y;N;Y;N;N;N;N;ENGB11;LCTR;34;13:00:00;14:15:00;27.02.2023;2.06.2023;2222;1876;P
LEC;ARHA; 558;01;002190;ST ARHA;3;MAST;GSSSH;N;Y;N;Y;N;N;N;SOS103;LCTR;40;16:00:00;17:15:00;27.02.2023;2.06.2023;2222;2106;P
LEC;ARHA; 582;01;003890;DOC&CONSERVATION METHODS;1;MAST;GSSSH;Y;N;N;N;N;N;N;SNA122;LCTR;18;14:30:00;17:15:00;27.02.2023;2.06.2023;2222;2108;P
THE;ARHA; 595;01;000221;THESIS;11;MAST;GSSSH;N;N;N;N;N;N;N;;;0;;;27.02.2023;2.06.2023;2222;2109;P
LEC;ARHA; 599;01;003659;INDEPENDENT STUDY;2;MAST;GSSSH;N;N;N;N;N;N;N;;;0;;;27.02.2023;2.06.2023;2222;3756;P
LEC;ARHA; 599;02;003659;INDEPENDENT STUDY;1;MAST;GSSSH;N;N;N;N;N;N;N;;;0;;;27.02.2023;2.06.2023;2222;3757;P
LEC;ARHA; 599;03;003659;INDEPENDENT STUDY;1;MAST;GSSSH;N;N;N;N;N;N;N;;;0;;;27.02.2023;2.06.2023;2222;3758;P
LEC;ARHA; 610;01;003342;ADV.PHD THESIS SEMINAR;2;PHD;GSSSH;N;N;N;N;Y;N;N;ENGB06;LCTR;18;11:30:00;14:15:00;27.02.2023;2.06.2023;2222;1882;P
THE;ARHA; 695;01;000261;PHD THESIS;9;PHD;GSSSH;N;N;N;N;N;N;N;;;0;;;27.02.2023;2.06.2023;2222;1883;P
LEC;ARTS; 310;01;000438;ACTING AND DRAMA;23;UGRD;CSSH;Y;N;Y;N;N;N;N;STDB328;LCTR;50;14:30:00;15:45:00;27.02.2023;2.06.2023;2222;2495;P
LEC;ARTS; 310;02;000438;ACTING AND DRAMA;20;UGRD;CSSH;Y;N;Y;N;N;N;N;;;0;16:00:00;17:15:00;27.02.2023;2.06.2023;2222;2496;P
LEC;ARTS; 350;01;002192;ST ARTS;15;UGRD;CSSH;N;Y;N;N;N;N;N;;;0;08:30:00;11:15:00;27.02.2023;2.06.2023;2222;2185;P
LEC;ASIU; 100;01;001547;LITR AND THE SOCIAL WORLD;49;UGRD;CSSH;Y;N;Y;N;N;N;N;SNA159;LCTR;65;11:30:00;12:45:00;27.02.2023;2.06.2023;2222;1707;P
LEC;ASIU; 100;02;001547;LITR AND THE SOCIAL WORLD;50;UGRD;CSSH;Y;N;Y;N;N;N;N;SOSB11;LCTR;54;16:00:00;17:15:00;27.02.2023;2.06.2023;2222;1708;P
LEC;ASIU; 102;01;001196;IMAGINING THE OTHER;63;UGRD;CSSH;Y;N;Y;N;N;N;N;SNAB152;LCTR;66;13:00:00;14:15:00;27.02.2023;2.06.2023;2222;1711;P
LEC;ASIU; 102;02;001196;IMAGINING THE OTHER;50;UGRD;CSSH;N;Y;N;Y;N;N;N;SOSB11;LCTR;54;16:00:00;17:15:00;27.02.2023;2.06.2023;2222;3652;P
LEC;ASIU; 104;01;000613;ART AND INNOVATION;30;UGRD;CSSH;Y;N;Y;N;N;N;N;CASEB24;LCTR;57;08:30:00;09:45:00;27.02.2023;2.06.2023;2222;2179;P
LEC;ASIU; 104;02;000613;ART AND INNOVATION;30;UGRD;CSSH;Y;N;Y;N;N;N;N;SNA156;LCTR;49;10:00:00;11:15:00;27.02.2023;2.06.2023;2222;2180;P
LEC;ASIU; 107;01;001508;LANDMARKS OF ART&ARCHT.;52;UGRD;CSSH;N;Y;N;Y;N;N;N;SNAB119;LCTR;75;11:30:00;12:45:00;27.02.2023;2.06.2023;2222;2110;P
LEC;ASIU; 109;01;000618;ART OF MUS &MOV 20TH CENT;30;UGRD;CSSH;N;Y;N;Y;N;N;N;CASEB13;LCTR;34;16:00:00;17:15:00;27.02.2023;2.06.2023;2222;2181;P
LEC;ASIU; 109;01;000618;ART OF MUS &MOV 20TH CENT;30;UGRD;CSSH;N;Y;N;Y;N;N;N;CASEB13;LCTR;34;16:00:00;17:15:00;27.02.2023;2.06.2023;2222;2181;P
LEC;ASIU; 109;02;000618;ART OF MUS &MOV 20TH CENT;29;UGRD;CSSH;N;Y;N;Y;N;N;N;SNAA44;MBAC;40;14:30:00;15:45:00;27.02.2023;2.06.2023;2222;2182;P
LEC;ASIU; 109;02;000618;ART OF MUS &MOV 20TH CENT;29;UGRD;CSSH;N;Y;N;Y;N;N;N;SNAA44;MBAC;40;14:30:00;15:45:00;27.02.2023;2.06.2023;2222;2182;P
LEC;ASIU; 109;03;000618;ART OF MUS &MOV 20TH CENT;29;UGRD;CSSH;N;Y;N;Y;N;N;N;CASEB38;LCTR;34;11:30:00;12:45:00;27.02.2023;2.06.2023;2222;2183;P
LEC;ASIU; 109;03;000618;ART OF MUS &MOV 20TH CENT;29;UGRD;CSSH;N;Y;N;Y;N;N;N;CASEB38;LCTR;34;11:30:00;12:45:00;27.02.2023;2.06.2023;2222;2183;P
LEC;ASIU; 116;01;000671;BODIES IN LITERATURE;47;UGRD;CSSH;N;Y;N;Y;N;N;N;SCI103;LCTR;60;10:00:00;11:15:00;27.02.2023;2.06.2023;2222;2227;P
LEC;ASIU; 116;02;000671;BODIES IN LITERATURE;46;UGRD;CSSH;N;Y;N;Y;N;N;N;SNAB152;LCTR;66;13:00:00;14:15:00;27.02.2023;2.06.2023;2222;2262;P
LEC;ASIU; 117;01;002870;WOMEN GENDER LITER;52;UGRD;CSSH;N;Y;N;Y;N;N;N;CASEZ24;LCTR;58;14:30:00;15:45:00;27.02.2023;2.06.2023;2222;2186;P
LEC;ASIU; 117;02;002870;WOMEN GENDER LITER;49;UGRD;CSSH;N;Y;N;Y;N;N;N;CASEZ24;LCTR;58;16:00:00;17:15:00;27.02.2023;2.06.2023;2222;2245;P
LEC;ASIU; 117;03;002870;WOMEN GENDER LITER;46;UGRD;CSSH;N;Y;N;Y;N;N;N;CASEB24;LCTR;57;11:30:00;12:45:00;27.02.2023;2.06.2023;2222;3656;P
LEC;ASIU; 128;01;004159;MUSIC AND POLITICS;71;UGRD;CSSH;Y;N;Y;N;N;N;N;SNA159;LCTR;65;14:30:00;15:45:00;27.02.2023;2.06.2023;2222;2165;P
LEC;BLAW; 202;01;000683;BUSINESS LAW;233;UGRD;CASE;N;Y;N;Y;N;N;N;SOS186;AUD;370;11:30:00;12:45:00;27.02.2023;2.06.2023;2222;1190;P
DIS;BLAW; 202;DSA;000683;BUSINESS LAW;223;UGRD;CASE;N;N;N;N;Y;N;N;ENGZ50;AUD;311;08:30:00;09:45:00;27.02.2023;2.06.2023;2222;1191;P
SEM;BMSE; 590;01;002028;SEMINAR;16;MAST;GSSE;N;N;N;N;N;N;N;;;0;;;27.02.2023;2.06.2023;2222;2694;P
THE;BMSE; 595;01;002766;THESIS;0;MAST;GSSE;N;N;N;N;N;N;N;;;0;00:00:00;00:00:00;27.02.2023;2.06.2023;2222;2695;P
THE;BMSE; 595;05;002766;THESIS;0;MAST;GSSE;N;N;N;N;N;N;N;;;0;00:00:00;00:00:00;27.02.2023;2.06.2023;2222;2734;P
THE;BMSE; 595;10;002766;THESIS;0;MAST;GSSE;N;N;N;N;N;N;N;;;0;00:00:00;00:00:00;27.02.2023;2.06.2023;2222;2702;P
THE;BMSE; 595;13;002766;THESIS;0;MAST;GSSE;N;N;N;N;N;N;N;;;0;00:00:00;00:00:00;27.02.2023;2.06.2023;2222;2703;P
THE;BMSE; 595;14;002766;THESIS;0;MAST;GSSE;N;N;N;N;N;N;N;;;0;00:00:00;00:00:00;27.02.2023;2.06.2023;2222;2704;P
THE;BMSE; 595;15;002766;THESIS;0;MAST;GSSE;N;N;N;N;N;N;N;;;0;00:00:00;00:00:00;27.02.2023;2.06.2023;2222;2705;P
THE;BMSE; 595;16;002766;THESIS;0;MAST;GSSE;N;N;N;N;N;N;N;;;0;00:00:00;00:00:00;27.02.2023;2.06.2023;2222;2706;P
THE;BMSE; 595;17;002766;THESIS;0;MAST;GSSE;N;N;N;N;N;N;N;;;0;00:00:00;00:00:00;27.02.2023;2.06.2023;2222;2707;P
THE;BMSE; 595;18;002766;THESIS;0;MAST;GSSE;N;N;N;N;N;N;N;;;0;00:00:00;00:00:00;27.02.2023;2.06.2023;2222;2708;P
THE;BMSE; 595;2;002766;THESIS;0;MAST;GSSE;N;N;N;N;N;N;N;;;0;00:00:00;00:00:00;27.02.2023;2.06.2023;2222;2696;P
THE;BMSE; 595;20;002766;THESIS;0;MAST;GSSE;N;N;N;N;N;N;N;;;0;00:00:00;00:00:00;27.02.2023;2.06.2023;2222;2709;P
THE;BMSE; 595;21;002766;THESIS;1;MAST;GSSE;N;N;N;N;N;N;N;;;0;00:00:00;00:00:00;27.02.2023;2.06.2023;2222;2710;P
THE;BMSE; 595;22;002766;THESIS;0;MAST;GSSE;N;N;N;N;N;N;N;;;0;00:00:00;00:00:00;27.02.2023;2.06.2023;2222;2711;P
THE;BMSE; 595;23;002766;THESIS;0;MAST;GSSE;N;N;N;N;N;N;N;;;0;00:00:00;00:00:00;27.02.2023;2.06.2023;2222;2712;P
THE;BMSE; 595;24;002766;THESIS;0;MAST;GSSE;N;N;N;N;N;N;N;;;0;00:00:00;00:00:00;27.02.2023;2.06.2023;2222;2713;P
THE;BMSE; 595;25;002766;THESIS;0;MAST;GSSE;N;N;N;N;N;N;N;;;0;00:00:00;00:00:00;27.02.2023;2.06.2023;2222;2714;P
THE;BMSE; 595;27;002766;THESIS;0;MAST;GSSE;N;N;N;N;N;N;N;;;0;00:00:00;00:00:00;27.02.2023;2.06.2023;2222;2715;P
THE;BMSE; 595;29;002766;THESIS;0;MAST;GSSE;N;N;N;N;N;N;N;;;0;00:00:00;00:00:00;27.02.2023;2.06.2023;2222;2717;P
THE;BMSE; 595;31;002766;THESIS;0;MAST;GSSE;N;N;N;N;N;N;N;;;0;00:00:00;00:00:00;27.02.2023;2.06.2023;2222;2718;P
THE;BMSE; 595;33;002766;THESIS;0;MAST;GSSE;N;N;N;N;N;N;N;;;0;00:00:00;00:00:00;27.02.2023;2.06.2023;2222;2719;P
THE;BMSE; 595;34;002766;THESIS;0;MAST;GSSE;N;N;N;N;N;N;N;;;0;00:00:00;00:00:00;27.02.2023;2.06.2023;2222;2720;P
THE;BMSE; 595;35;002766;THESIS;1;MAST;GSSE;N;N;N;N;N;N;N;;;0;00:00:00;00:00:00;27.02.2023;2.06.2023;2222;2721;P
THE;BMSE; 595;36;002766;THESIS;0;MAST;GSSE;N;N;N;N;N;N;N;;;0;00:00:00;00:00:00;27.02.2023;2.06.2023;2222;2722;P
THE;BMSE; 595;37;002766;THESIS;0;MAST;GSSE;N;N;N;N;N;N;N;;;0;00:00:00;00:00:00;27.02.2023;2.06.2023;2222;2723;P
THE;BMSE; 595;38;002766;THESIS;0;MAST;GSSE;N;N;N;N;N;N;N;;;0;00:00:00;00:00:00;27.02.2023;2.06.2023;2222;2724;P
THE;BMSE; 595;4;002766;THESIS;0;MAST;GSSE;N;N;N;N;N;N;N;;;0;00:00:00;00:00:00;27.02.2023;2.06.2023;2222;2697;P
THE;BMSE; 595;40;002766;THESIS;0;MAST;GSSE;N;N;N;N;N;N;N;;;0;00:00:00;00:00:00;27.02.2023;2.06.2023;2222;2725;P
THE;BMSE; 595;41;002766;THESIS;0;MAST;GSSE;N;N;N;N;N;N;N;;;0;00:00:00;00:00:00;27.02.2023;2.06.2023;2222;2726;P
THE;BMSE; 595;42;002766;THESIS;0;MAST;GSSE;N;N;N;N;N;N;N;;;0;00:00:00;00:00:00;27.02.2023;2.06.2023;2222;2727;P
THE;BMSE; 595;44;002766;THESIS;0;MAST;GSSE;N;N;N;N;N;N;N;;;0;00:00:00;00:00:00;27.02.2023;2.06.2023;2222;2728;P
THE;BMSE; 595;45;002766;THESIS;0;MAST;GSSE;N;N;N;N;N;N;N;;;0;;;27.02.2023;2.06.2023;2222;3616;P
THE;BMSE; 595;46;002766;THESIS;0;MAST;GSSE;N;N;N;N;N;N;N;;;0;00:00:00;00:00:00;27.02.2023;2.06.2023;2222;2730;P
THE;BMSE; 595;47;002766;THESIS;0;MAST;GSSE;N;N;N;N;N;N;N;;;0;00:00:00;00:00:00;27.02.2023;2.06.2023;2222;2732;P
THE;BMSE; 595;48;002766;THESIS;0;MAST;GSSE;N;N;N;N;N;N;N;;;0;00:00:00;00:00:00;27.02.2023;2.06.2023;2222;2733;P
THE;BMSE; 595;49;002766;THESIS;0;MAST;GSSE;N;N;N;N;N;N;N;;;0;;;27.02.2023;2.06.2023;2222;2787;P
THE;BMSE; 595;50;002766;THESIS;0;MAST;GSSE;N;N;N;N;N;N;N;;;0;00:00:00;00:00:00;27.02.2023;2.06.2023;2222;2735;P
THE;BMSE; 595;51;002766;THESIS;1;MAST;GSSE;N;N;N;N;N;N;N;;;0;;;27.02.2023;2.06.2023;2222;2736;P
THE;BMSE; 595;52;002766;THESIS;1;MAST;GSSE;N;N;N;N;N;N;N;;;0;;;27.02.2023;2.06.2023;2222;3675;P
THE;BMSE; 595;53;002766;THESIS;1;MAST;GSSE;N;N;N;N;N;N;N;;;0;;;27.02.2023;2.06.2023;2222;2781;P
THE;BMSE; 595;55;002766;THESIS;2;MAST;GSSE;N;N;N;N;N;N;N;;;0;;;27.02.2023;2.06.2023;2222;2737;P
THE;BMSE; 595;6;002766;THESIS;0;MAST;GSSE;N;N;N;N;N;N;N;;;0;00:00:00;00:00:00;27.02.2023;2.06.2023;2222;2698;P
THE;BMSE; 595;60;002766;THESIS;1;MAST;GSSE;N;N;N;N;N;N;N;;;0;;;27.02.2023;2.06.2023;2222;2738;P
THE;BMSE; 595;66;002766;THESIS;1;MAST;GSSE;N;N;N;N;N;N;N;;;0;;;27.02.2023;2.06.2023;2222;2784;P
THE;BMSE; 595;7;002766;THESIS;0;MAST;GSSE;N;N;N;N;N;N;N;;;0;00:00:00;00:00:00;27.02.2023;2.06.2023;2222;2699;P
THE;BMSE; 595;8;002766;THESIS;0;MAST;GSSE;N;N;N;N;N;N;N;;;0;00:00:00;00:00:00;27.02.2023;2.06.2023;2222;2700;P
THE;BMSE; 595;9;002766;THESIS;0;MAST;GSSE;N;N;N;N;N;N;N;;;0;00:00:00;00:00:00;27.02.2023;2.06.2023;2222;2701;P
THE;BMSE; 695;01;001909;PhD THESIS;0;PHD;GSSE;N;N;N;N;N;N;N;;;0;00:00:00;00:00:00;27.02.2023;2.06.2023;2222;2739;P
THE;BMSE; 695;02;001909;PhD THESIS;0;PHD;GSSE;N;N;N;N;N;N;N;;;0;;;27.02.2023;2.06.2023;2222;2779;P
THE;BMSE; 695;03;001909;PhD THESIS;0;PHD;GSSE;N;N;N;N;N;N;N;;;0;00:00:00;00:00:00;27.02.2023;2.06.2023;2222;2747;P
THE;BMSE; 695;04;001909;PhD THESIS;0;PHD;GSSE;N;N;N;N;N;N;N;;;0;00:00:00;00:00:00;27.02.2023;2.06.2023;2222;2748;P
THE;BMSE; 695;05;001909;PhD THESIS;0;PHD;GSSE;N;N;N;N;N;N;N;;;0;00:00:00;00:00:00;27.02.2023;2.06.2023;2222;2749;P
THE;BMSE; 695;06;001909;PhD THESIS;1;PHD;GSSE;N;N;N;N;N;N;N;;;0;00:00:00;00:00:00;27.02.2023;2.06.2023;2222;2750;P
THE;BMSE; 695;07;001909;PhD THESIS;0;PHD;GSSE;N;N;N;N;N;N;N;;;0;00:00:00;00:00:00;27.02.2023;2.06.2023;2222;2751;P
THE;BMSE; 695;08;001909;PhD THESIS;0;PHD;GSSE;N;N;N;N;N;N;N;;;0;00:00:00;00:00:00;27.02.2023;2.06.2023;2222;2752;P
THE;BMSE; 695;09;001909;PhD THESIS;4;PHD;GSSE;N;N;N;N;N;N;N;;;0;00:00:00;00:00:00;27.02.2023;2.06.2023;2222;2753;P
THE;BMSE; 695;10;001909;PhD THESIS;0;PHD;GSSE;N;N;N;N;N;N;N;;;0;00:00:00;00:00:00;27.02.2023;2.06.2023;2222;2754;P
THE;BMSE; 695;11;001909;PhD THESIS;0;PHD;GSSE;N;N;N;N;N;N;N;;;0;00:00:00;00:00:00;27.02.2023;2.06.2023;2222;2740;P
THE;BMSE; 695;12;001909;PhD THESIS;6;PHD;GSSE;N;N;N;N;N;N;N;;;0;00:00:00;00:00:00;27.02.2023;2.06.2023;2222;2755;P
THE;BMSE; 695;13;001909;PhD THESIS;0;PHD;GSSE;N;N;N;N;N;N;N;;;0;00:00:00;00:00:00;27.02.2023;2.06.2023;2222;2756;P
THE;BMSE; 695;14;001909;PhD THESIS;0;PHD;GSSE;N;N;N;N;N;N;N;;;0;00:00:00;00:00:00;27.02.2023;2.06.2023;2222;2757;P
THE;BMSE; 695;15;001909;PhD THESIS;0;PHD;GSSE;N;N;N;N;N;N;N;;;0;00:00:00;00:00:00;27.02.2023;2.06.2023;2222;2758;P
THE;BMSE; 695;16;001909;PhD THESIS;1;PHD;GSSE;N;N;N;N;N;N;N;;;0;00:00:00;00:00:00;27.02.2023;2.06.2023;2222;2759;P
THE;BMSE; 695;17;001909;PhD THESIS;0;PHD;GSSE;N;N;N;N;N;N;N;;;0;00:00:00;00:00:00;27.02.2023;2.06.2023;2222;2760;P
THE;BMSE; 695;18;001909;PhD THESIS;0;PHD;GSSE;N;N;N;N;N;N;N;;;0;00:00:00;00:00:00;27.02.2023;2.06.2023;2222;2761;P
THE;BMSE; 695;19;001909;PhD THESIS;0;PHD;GSSE;N;N;N;N;N;N;N;;;0;00:00:00;00:00:00;27.02.2023;2.06.2023;2222;2762;P
THE;BMSE; 695;20;001909;PhD THESIS;0;PHD;GSSE;N;N;N;N;N;N;N;;;0;00:00:00;00:00:00;27.02.2023;2.06.2023;2222;2763;P
THE;BMSE; 695;21;001909;PhD THESIS;0;PHD;GSSE;N;N;N;N;N;N;N;;;0;00:00:00;00:00:00;27.02.2023;2.06.2023;2222;2741;P
THE;BMSE; 695;22;001909;PhD THESIS;4;PHD;GSSE;N;N;N;N;N;N;N;;;0;00:00:00;00:00:00;27.02.2023;2.06.2023;2222;2764;P
THE;BMSE; 695;23;001909;PhD THESIS;0;PHD;GSSE;N;N;N;N;N;N;N;;;0;00:00:00;00:00:00;27.02.2023;2.06.2023;2222;2765;P
THE;BMSE; 695;24;001909;PhD THESIS;1;PHD;GSSE;N;N;N;N;N;N;N;;;0;00:00:00;00:00:00;27.02.2023;2.06.2023;2222;2766;P
THE;BMSE; 695;25;001909;PhD THESIS;3;PHD;GSSE;N;N;N;N;N;N;N;;;0;00:00:00;00:00:00;27.02.2023;2.06.2023;2222;2767;P
THE;BMSE; 695;26;001909;PhD THESIS;0;PHD;GSSE;N;N;N;N;N;N;N;;;0;00:00:00;00:00:00;27.02.2023;2.06.2023;2222;2768;P
THE;BMSE; 695;27;001909;PhD THESIS;0;PHD;GSSE;N;N;N;N;N;N;N;;;0;00:00:00;00:00:00;27.02.2023;2.06.2023;2222;2769;P
THE;BMSE; 695;28;001909;PhD THESIS;0;PHD;GSSE;N;N;N;N;N;N;N;;;0;00:00:00;00:00:00;27.02.2023;2.06.2023;2222;2770;P
THE;BMSE; 695;29;001909;PhD THESIS;0;PHD;GSSE;N;N;N;N;N;N;N;;;0;00:00:00;00:00:00;27.02.2023;2.06.2023;2222;2742;P
THE;BMSE; 695;30;001909;PhD THESIS;0;PHD;GSSE;N;N;N;N;N;N;N;;;0;;;27.02.2023;2.06.2023;2222;2777;P
THE;BMSE; 695;31;001909;PhD THESIS;2;PHD;GSSE;N;N;N;N;N;N;N;;;0;00:00:00;00:00:00;27.02.2023;2.06.2023;2222;2771;P
THE;BMSE; 695;32;001909;PhD THESIS;0;PHD;GSSE;N;N;N;N;N;N;N;;;0;00:00:00;00:00:00;27.02.2023;2.06.2023;2222;2772;P
THE;BMSE; 695;33;001909;PhD THESIS;0;PHD;GSSE;N;N;N;N;N;N;N;;;0;;;27.02.2023;2.06.2023;2222;2780;P
THE;BMSE; 695;34;001909;PhD THESIS;0;PHD;GSSE;N;N;N;N;N;N;N;;;0;00:00:00;00:00:00;27.02.2023;2.06.2023;2222;2773;P
THE;BMSE; 695;35;001909;PhD THESIS;3;PHD;GSSE;N;N;N;N;N;N;N;;;0;;;27.02.2023;2.06.2023;2222;2785;P
THE;BMSE; 695;36;001909;PhD THESIS;0;PHD;GSSE;N;N;N;N;N;N;N;;;0;00:00:00;00:00:00;27.02.2023;2.06.2023;2222;2775;P
THE;BMSE; 695;37;001909;PhD THESIS;1;PHD;GSSE;N;N;N;N;N;N;N;;;0;;;27.02.2023;2.06.2023;2222;2788;P
THE;BMSE; 695;38;001909;PhD THESIS;1;PHD;GSSE;N;N;N;N;N;N;N;;;0;;;27.02.2023;2.06.2023;2222;2786;P
THE;BMSE; 695;39;001909;PhD THESIS;0;PHD;GSSE;N;N;N;N;N;N;N;;;0;00:00:00;00:00:00;27.02.2023;2.06.2023;2222;2743;P
THE;BMSE; 695;40;001909;PhD THESIS;0;PHD;GSSE;N;N;N;N;N;N;N;;;0;;;27.02.2023;2.06.2023;2222;2776;P
THE;BMSE; 695;41;001909;PhD THESIS;1;PHD;GSSE;N;N;N;N;N;N;N;;;0;;;27.02.2023;2.06.2023;2222;2782;P
THE;BMSE; 695;42;001909;PhD THESIS;5;PHD;GSSE;N;N;N;N;N;N;N;;;0;;;27.02.2023;2.06.2023;2222;2778;P
THE;BMSE; 695;43;001909;PhD THESIS;2;PHD;GSSE;N;N;N;N;N;N;N;;;0;;;27.02.2023;2.06.2023;2222;2783;P
THE;BMSE; 695;44;001909;PhD THESIS;0;PHD;GSSE;N;N;N;N;N;N;N;;;0;00:00:00;00:00:00;27.02.2023;2.06.2023;2222;2744;P
THE;BMSE; 695;45;001909;PhD THESIS;0;PHD;GSSE;N;N;N;N;N;N;N;;;0;00:00:00;00:00:00;27.02.2023;2.06.2023;2222;2746;P
